"AGID","lab_id","catalog_number","set_id","peptide_target","TCGA-2J-AAB4-01A","TCGA-2J-AAB8-01A","TCGA-2J-AAB9-01A","TCGA-2J-AABA-01A","TCGA-2J-AABF-01A","TCGA-2J-AABH-01A","TCGA-2J-AABK-01A","TCGA-2J-AABO-01A","TCGA-2J-AABR-01A","TCGA-2L-AAQA-01A","TCGA-2L-AAQI-01A","TCGA-2L-AAQJ-01A","TCGA-2L-AAQL-01A","TCGA-3A-A9I5-01A","TCGA-3A-A9IB-01A","TCGA-3A-A9IH-01A","TCGA-3A-A9IU-01A","TCGA-3A-A9IX-01A","TCGA-3A-A9IZ-01A","TCGA-3E-AAAZ-01A","TCGA-F2-6879-01A","TCGA-F2-A44G-01A","TCGA-F2-A8YN-01A","TCGA-FB-A4P5-01A","TCGA-FB-A4P6-01A","TCGA-FB-A545-01A","TCGA-FB-A5VM-01A","TCGA-FB-A78T-01A","TCGA-FB-AAPQ-01A","TCGA-FB-AAPZ-01A","TCGA-FB-AAQ1-01A","TCGA-FB-AAQ6-01A","TCGA-H6-A45N-01A","TCGA-HV-A5A6-01A","TCGA-HZ-7919-01A","TCGA-HZ-7925-01A","TCGA-HZ-8001-01A","TCGA-HZ-8002-01A","TCGA-HZ-8003-01A","TCGA-HZ-8005-01A","TCGA-HZ-8315-01A","TCGA-HZ-8519-01A","TCGA-HZ-A4BK-01A","TCGA-IB-7644-01A","TCGA-IB-7646-01A","TCGA-IB-7647-01A","TCGA-IB-7649-01A","TCGA-IB-7651-01A","TCGA-IB-7652-01A","TCGA-IB-7885-01A","TCGA-IB-7886-01A","TCGA-IB-7887-01A","TCGA-IB-7888-01A","TCGA-IB-7889-01A","TCGA-IB-7890-01A","TCGA-IB-7891-01A","TCGA-IB-7893-01A","TCGA-IB-8126-01A","TCGA-IB-8127-01A","TCGA-IB-A5SO-01A","TCGA-IB-A5SP-01A","TCGA-IB-A5SQ-01A","TCGA-IB-A5SS-01A","TCGA-IB-A5ST-01A","TCGA-IB-A6UF-01A","TCGA-IB-A7LX-01A","TCGA-IB-A7M4-01A","TCGA-IB-AAUM-01A","TCGA-IB-AAUN-01A","TCGA-IB-AAUO-01A","TCGA-IB-AAUP-01A","TCGA-IB-AAUS-01A","TCGA-IB-AAUU-01A","TCGA-LB-A7SX-01A","TCGA-LB-A8F3-01A","TCGA-LB-A9Q5-01A","TCGA-M8-A5N4-01A","TCGA-OE-A75W-01A","TCGA-PZ-A5RE-01A","TCGA-Q3-A5QY-01A","TCGA-Q3-AA2A-01A","TCGA-RB-A7B8-01A","TCGA-RB-AA9M-01A","TCGA-S4-A8RM-01A","TCGA-S4-A8RO-01A","TCGA-S4-A8RP-01A","TCGA-US-A776-01A","TCGA-US-A779-01A","TCGA-US-A77E-01A","TCGA-US-A77G-01A","TCGA-XD-AAUH-01A","TCGA-XD-AAUI-01A","TCGA-XD-AAUL-01A","TCGA-XN-A8T5-01A","TCGA-YB-A89D-01A","TCGA-YH-A8SY-01A","TCGA-YY-A8LH-01A","TCGA-Z5-AAPL-01A"
"AGID00200",1242,"SAB2900066","Old","PYGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGID00535",1494,"ab61013","Old","PYGL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGID00202",1245,"H00005837-M10","Old","PYGM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGID00275",1607,"3291","Set181","Pyk2_pY402",0.115223445001249,0.0329358374449557,-0.201454996195226,0.36826655847974,-0.0428883775042143,0.00016730321427907,0.285159569037447,0.335878407861524,-0.122225423681225,0.702231891409307,0.268895776459936,0.884983586586079,0.69214274380416,0.327229789363889,0.277614041328103,0.309922611205663,0.121827304599906,0.534192002850029,0.376256506841662,0.285025581285621,NA,0.02356946,-0.02454134,0.2496333,0.3439326,0.129902,0.01440677,0.3573903,0.1599396,0.2890473,-0.3312704,-0.08170768,0.4438141,-0.1946862,0.921715,0.2580757,0.0895346,0.6543352,0.5593663,0.594084,0.4086019,0.4838477,0.1121763,0.5399216,0.1033831,1.691019,0.7207287,0.1116466,0.8111244,0.4965018,0.82463,0.6946331,0.8046231,1.094371,1.137828,0.8332144,0.149187,-0.02074967,0.6311372,0.7301968,0.4582176,0.5350976,0.5082083,0.009985382,0.1176629,0.4680925,0.2345262,0.8151031,0.1426583,-0.1345794,0.569659,0.5769691,0.5070836,0.3364568,-0.00232287,0.1417584,0.02740012,0.09156965,0.1454913,0.08920793,-0.09345739,-0.166652,0.3560409,0.3806159,0.7369178,0.4562362,0.2741278,-0.1229323,-0.04494379,-0.03695484,0.2365453,0.004296237,0.05952415,0.0563113,0.5467765,-0.01109946,0.3107421,2.491651
"AGID00145",1083,"3539","Old","RAB11",0.095789,0.16302,0.085259,0.17372,-0.14033,0.078476,0.20307,0.11984,-0.027097,0.074456,0.35155,0.40548,0.35009,0.52918,0.57252,0.13912,0.54745,0.15181,0.7605,0.21665,0.29836,0.20472,0.12708,-0.077626,-0.020569,0.3199,-0.064661,0.078198,-0.12446,-0.18948,-0.10863,0.022921,0.17819,0.082325,0.1306,0.35372,0.45314,0.21397,-0.085006,0.57557,0.0030524,0.39188,0.24203,0.39554,0.42185,0.14351,0.21639,-0.035279,0.23347,0.47276,0.1587,0.45041,0.25238,0.27651,0.11854,-0.062701,0.2894,0.4173,0.010074,0.4398,0.11823,0.086001,0.30319,0.26822,-0.060962,0.62137,0.070702,0.088095,0.12613,0.16609,0.18592,0.39779,0.26514,-0.062749,0.15295,0.28581,0.12065,0.39108,0.2285,0.24643,0.84173,0.48883,0.4312,0.27499,0.16098,0.21162,0.09882,0.35223,0.17476,0.18309,-0.11215,-0.051855,0.35441,0.089927,0.069185,0.3529,0.31278,0.10757
"AGID00169",1150,"4314","Old","RAB25",0.67657,2.3458,0.34702,-0.25274,-0.16765,-0.87731,1.3389,0.14519,-0.67416,1.7705,0.79742,1.0227,0.75389,-0.29351,-0.67788,0.66884,-0.82413,-0.30366,0.34876,1.9348,1.1626,0.5668,1.6496,0.74365,0.60486,-0.02027,-0.44954,0.90933,1.3282,-0.28019,0.43545,1.1734,-0.2784,-0.077384,1.0109,0.77538,0.29354,-0.21181,0.036837,-0.60646,0.56511,0.045105,-0.13135,0.62341,0.40924,-0.57568,0.42195,0.30134,0.88189,0.29371,0.99702,0.16707,0.19292,0.41266,0.23066,0.2847,0.74035,0.35421,0.25003,0.50822,1.4282,0.11774,-0.22118,0.52414,0.48262,0.48586,0.66202,0.58862,0.45753,-0.72748,0.28427,-0.28727,1.1999,0.5594,2.3067,1.0989,0.65199,1.0834,0.94183,-0.5943,-1.0624,0.82078,0.28942,2.0156,1.0301,0.88638,-0.099925,0.28532,0.31982,-0.20186,1.3175,0.34137,-0.23824,0.79101,0.87085,0.14233,0.98679,1.1337
"AGID00342",1979,"24555","Set181","Rad23A",0.924052690833598,0.163958660665956,0.28724803224034,-0.18375066686486,0.771267963263711,1.25382197319961,0.342990386021262,-0.185814790400517,-0.243531312963698,-0.157125709280276,-0.575697485308322,0.018415854868072,-0.595035950117908,-0.120704623578583,-0.232026334072415,-0.173141597503065,-0.43431523080737,-0.546088696724027,-0.852707527450248,0.303450440614669,NA,0.6577862,-0.05462988,-0.04236927,0.1403169,-0.5030978,0.2869939,-0.08422701,0.4747845,-0.1197797,0.5027118,0.3089778,-0.2529757,-0.09895775,0.07400649,0.1001597,-0.5558063,0.5949827,0.3176117,-0.5760697,0.6005378,2.220927,0.3032079,0.7174597,0.2877665,0.1318804,0.6092173,0.3985473,0.09105444,0.9488334,0.3256088,-0.2814636,0.1728974,-0.1229718,0.1705008,0.1366625,-0.1486595,0.9878999,0.6779207,-0.2800256,-0.008271859,0.04111021,-0.02032385,-0.08853936,0.4203698,-0.3756297,0.1105281,-0.1324747,0.03252587,0.3288238,-0.4391437,-0.5577066,-0.01571061,-0.08814667,0.003757582,0.1269001,-0.02309678,-0.1109704,0.2158101,-0.1047161,-0.3467376,0.2225323,0.4137799,0.2087829,-0.1896832,-0.1897344,-0.3610003,-0.1418478,-0.0667882,0.1530344,0.630558,0.2162385,0.3142617,0.0764252,-0.01529301,0.3011106,-0.2065904,0.1875438
"AGID00261",987,"05-525","Old","RAD50",-0.48258,-0.60729,-0.54512,-0.53612,-0.9906,-0.80735,-0.34232,-0.71139,-0.44298,-0.72743,-0.68808,-0.65118,-0.62873,-0.42455,-0.32916,-0.72909,-0.38936,-0.60869,-0.61665,-0.32383,-0.6922,-0.85711,-0.299,-0.60052,-0.57179,-0.62249,-0.67382,-0.80666,-0.89783,-1.0514,-0.6737,-0.49598,-0.69497,-0.64796,-0.65086,-0.5315,-0.67517,-0.70373,-0.68182,-0.64069,-0.59403,-0.59219,-0.56805,-0.85979,-0.63657,-0.79185,-0.60992,-0.62771,-0.6672,-0.85831,-0.47507,-0.72549,-0.69006,-0.63399,-0.61845,-0.56125,-0.56133,-0.62501,-0.6102,-0.71001,-0.67236,-0.55739,-0.56577,-0.48115,-0.5903,-0.7152,-0.56754,-0.61201,-0.46076,-0.24564,-0.67651,-0.5673,-0.60015,-0.59516,-0.54297,-0.65107,-0.4457,-0.816,-0.50553,-0.45075,-0.35406,-0.44198,-0.61564,-0.60271,-0.8173,-0.78554,-0.69159,-0.69376,-0.52946,-0.47099,-0.44333,-0.84038,-0.39931,-0.4853,-0.58067,-0.51059,-0.64633,-0.61673
"AGID00360",579,"NA71","Old","RAD51",1.024,0.9815,1.4901,1.8896,1.292,1.8244,1.1007,1.2245,1.8768,0.12339,0.35996,0.50352,0.17855,0.2562,0.50284,0.20677,0.56929,0.23352,0.63391,0.046908,0.14147,0.51304,0.31316,0.36693,0.025523,0.51996,0.17133,0.18058,1.6481,1.4402,1.1593,3.0547,0.41182,0.44497,0.24148,0.26185,0.56296,0.3665,0.0040725,0.6995,0.34292,0.15214,0.1586,0.32341,0.60082,0.93222,0.41614,0.4756,0.20193,0.71101,0.21627,0.67261,0.59097,0.55036,0.32257,0.077676,0.4904,0.34452,0.29048,0.41929,0.069302,0.22551,0.35887,0.47899,0.23127,0.66749,0.64837,0.072023,0.37791,0.21293,0.29692,0.48212,0.19096,0.27813,0.66745,0.24584,0.60124,0.32437,0.45882,0.86922,0.65163,0.38999,0.45814,0.16734,0.20685,0.23574,0.42758,0.3332,0.33906,0.12807,0.59966,0.77534,0.51822,0.019199,0.050376,0.41516,0.34864,1.8693
"AGID00158",1128,"2280","Old","RAPTOR",-0.0047618,-0.088606,-0.1547,0.076337,-0.082891,0.46323,0.16075,0.18559,-0.010287,-0.13564,0.6007,-0.25206,0.45356,0.39326,0.10513,0.22306,0.07096,0.30361,-0.049336,0.022729,0.011934,-0.62725,0.083925,-0.33026,0.072303,0.4369,0.028706,-0.10297,0.365,0.09006,-0.012302,-0.26627,-0.046316,-0.58455,-0.015093,0.20964,0.52203,0.93355,0.1421,-0.065037,0.3605,-0.012068,0.16204,-0.70471,-0.31295,0.91248,0.10109,-0.20773,0.72741,-0.65539,0.089163,1.3384,0.13544,0.044056,0.34424,-0.24816,-0.19481,-0.44587,-0.093457,0.51679,0.13943,0.040597,0.0049138,-0.45141,-0.24725,0.07834,-0.091258,0.39327,-0.16065,0.40608,0.097316,0.14929,-0.15655,0.2241,0.099262,-0.2028,-0.12884,0.085496,-0.14305,0.74757,-0.042498,0.3229,0.3993,0.094747,0.17715,-0.090952,-0.27908,0.62425,0.15064,0.62197,0.076027,0.3422,0.41699,-0.028582,0.52206,-0.50283,-0.38808,-0.27143
"AGID00059",552,"9309","Old","RB",-0.16854,-0.017624,-0.12495,0.024895,0.15507,0.025603,2.8111,0.042048,-0.20844,-0.17823,0.12734,0.14934,0.29821,0.24594,0.23066,-0.10813,-0.21131,0.14282,0.99203,1.4443,1.9329,0.046764,1.9254,2.5955,-0.1473,0.53594,-0.068668,-0.092795,-0.24813,0.6359,-0.17791,3.3002,0.86176,0.0074886,-0.2281,1.4746,0.10033,-0.025584,0.13375,0.49904,0.099031,1.0689,1.1631,1.6884,0.32593,0.34683,-0.069669,1.4104,0.56897,0.0178,-0.19879,0.57572,0.097397,3.0021,0.023074,1.7696,0.068878,0.14147,-0.17455,1.0721,-0.0069726,-0.026978,0.17724,0.060283,0.41793,0.34474,-0.18024,-0.078132,0.23286,0.057075,0.085727,1.5972,0.088332,-0.15397,-0.20296,-0.07731,-0.18734,0.064609,0.070539,0.64319,0.62887,0.11949,0.56776,2.4901,-0.1294,-0.074421,0.060691,0.63404,0.015157,1.3762,2.7943,-0.6444,0.31126,1.9281,1.187,0.1285,0.14538,1.4162
"AGID00060",557,"9308","Old","RB_pS807S811",-0.94472,-1.2858,-1.2853,-1.0114,-0.90379,-1.2409,-0.88659,-0.92342,-1.0791,-0.32214,-0.42219,-1.4154,-0.59765,-0.57052,-1.1628,-0.52659,-0.81258,-0.27992,-1.1847,-1.3525,-0.83434,-1.3147,-1.6507,-0.81963,-0.82444,-0.84228,-0.52212,-0.92314,-0.81465,-0.48225,-0.62487,-1.1152,-1.0338,-0.84872,-0.44738,-1.3122,-1.0965,-0.91469,-0.58359,-0.86749,-0.77274,-1.0438,-1.1445,-0.72025,-1.3046,-0.80601,-1.0735,-1.1493,-0.81118,-0.72709,-0.99975,-0.85931,-1.0129,-0.74887,-0.32943,-0.73787,-1.3591,-1.445,-0.74102,-0.85484,-0.61797,-0.6976,-0.85315,-1.2167,-1.0046,-0.71078,-1.0677,-0.63765,-0.8939,-0.88674,-0.8728,-0.92583,-0.96021,-0.16016,-0.57629,-1.1509,-0.85899,-1.3779,-1.2757,-1.1563,-1.2158,-1.6013,-0.5526,-0.68317,-0.5509,-0.41052,0.53197,-1.0303,-1.351,-1.3294,-1.0043,-1.047,-1.174,-0.58869,-1.0564,-0.93276,-0.71422,-0.62668
"AGID00164",1138,"21390002","Old","RBM15",-0.54977,-0.50741,-1.8247,-1.1124,-1.2402,-0.96783,-0.6401,-1.2726,-1.6734,-0.076534,-0.50478,-1.3131,-0.60494,-0.94215,-1.6181,-0.4287,-1.2486,-0.79707,-1.2546,-0.59584,-0.39284,-1.7343,-0.33241,-0.16387,-0.30144,-0.66232,0.12136,-0.596,-1.0354,-0.64827,-0.66662,-0.80514,-0.68661,-0.86154,-0.42471,-1.1964,-1.8892,-1.2327,-0.91163,-0.69238,-0.90125,-0.97145,-1.041,-1.5742,-1.2356,-0.81192,-1.2527,-0.92768,-0.40322,-1.626,-0.93455,-1.2772,-1.1148,-1.087,-0.4523,-0.72792,-0.4964,-2.066,-0.37627,-0.91844,-0.34245,-0.46581,-1.1214,-1.2841,-0.96104,-1.0435,-0.89754,-0.54712,-0.38927,-0.090453,-0.64194,-0.80831,-0.48199,-0.39731,-0.59919,-1.1311,-1.4098,-1.1806,-1.046,-1.0143,-1.187,-1.1115,-0.78456,-0.27171,-0.086699,-0.27338,-0.33217,-0.82492,-1.0192,-1.5868,-0.56481,-1.4033,-1.5894,-0.50175,-0.47791,-1.4347,-0.31866,-1.7358
"AGID00547",735,"3221","Old","RET_pY905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGID00097",847,"MAB3426","Set181","Rheb",-0.846695038237833,-1.36100120923027,-0.592320781832178,-1.56779529439063,-1.14995473970006,-0.797123621842501,-0.586304391096656,-0.965177023352396,-1.69383006351142,-0.619878112960208,-0.415138944312355,0.423428971404685,-0.91942343329611,-1.6174912603856,0.505699714278762,-0.573104857335706,-2.14656825709207,-1.49039654758771,-1.00622025280002,-2.13414275543307,NA,-0.5138046,-0.9135298,-1.383017,-0.4336062,-1.509841,-0.6997443,-0.2114783,-2.06521,-1.075753,0.1566035,-0.9811527,-1.564903,-2.008792,-1.498612,0.5152346,2.642253,-1.02836,3.573301,-1.007175,-1.340874,-0.8777983,0.2301203,0.2879503,0.3930485,-0.203032,-0.2831072,1.845356,1.535994,-0.7935339,-1.136177,-1.408518,-0.1514699,-1.019811,-1.755,1.620135,2.845253,-0.01742437,-1.806271,-1.580597,-0.7248725,-0.5860521,-0.7324462,0.4641247,-0.1949508,-1.314543,-0.9091938,-0.7321973,-1.063883,-1.58097,-1.411735,-1.527124,-0.6490732,-0.9406505,-0.4365529,-1.703852,0.4469426,-0.5178298,-1.27078,-1.745041,-1.176494,-0.3975845,-1.202742,-0.1778838,-0.5343246,-1.378245,-1.815321,-0.4570952,-0.9170542,1.589363,-1.720618,0.7266863,-0.7131696,-0.2616095,-0.2910537,-0.1165252,-1.13304,0.428718
"AGID00159",1129,"2114","Old","RICTOR",-0.40804,0.15053,-0.50202,0.39596,0.23487,0.82323,-0.70844,1.0048,-0.63356,0.27856,0.14945,0.69717,0.82838,0.72956,3.041,0.50029,1.6912,0.32021,-0.13766,3.003,-0.29321,-1.1621,-0.18782,0.41171,0.23206,0.04089,0.4892,-0.42895,-0.5841,-0.41921,-0.36456,-0.80314,-0.42329,0.35051,0.18883,-0.4049,0.049747,0.02131,-0.3261,-0.23401,0.98251,0.048752,-0.19897,-0.9185,-0.59566,0.45531,0.52293,-0.30309,0.0009243,0.029018,0.53227,-0.0063595,0.19832,-0.23562,1.3994,0.49408,0.45455,-0.62124,0.68897,-0.17404,-0.11566,0.055668,-0.48421,-0.0031774,-0.37593,-0.76725,0.26984,-0.15478,0.1575,1.5519,0.75568,0.26934,0.86772,0.60322,-0.26039,1.2127,0.83628,-0.085281,1.042,3.2359,0.62636,-0.22476,0.73119,0.22025,0.11423,0.51837,0.1028,0.012945,0.81421,0.58477,1.9859,-0.50255,3.3771,-0.36333,0.37759,-0.26176,-0.4226,0.24544
"AGID00160",1130,"3806","Old","RICTOR_pT1135",0.74148,0.73884,0.8387,1.1503,0.70387,1.2017,0.63849,1.06,0.96108,0.1187,0.20582,0.2851,0.18356,0.28955,0.48855,0.058726,0.50809,0.16224,0.44889,0.18649,0.016003,0.37981,-0.012522,0.049203,0.045063,0.27217,-0.1905,-0.073018,0.68825,0.89561,0.75862,0.6378,0.29013,0.17796,0.1762,0.1624,0.41218,0.33832,0.14209,0.54523,0.22396,0.38044,0.23964,0.33,0.4889,0.56331,0.2077,-0.056803,0.14358,0.51386,-0.016057,0.63637,0.31486,0.25856,0.094626,-0.09083,0.092988,0.1678,0.131,0.31911,-0.08463,0.19922,0.37944,0.27383,0.0016084,0.56455,0.16896,0.24812,0.1273,0.11327,0.27314,0.22571,-0.036575,-0.092943,0.021342,0.041966,0.23536,-0.0026197,0.14847,0.66442,0.71541,0.16731,0.28678,0.069693,-0.011435,0.14622,0.44173,0.29089,0.32057,0.22812,0.42562,0.80399,0.49209,-0.049149,0.22233,0.22232,0.028151,0.91557
"AGID00282",1624,"4926","Set181","RIP",-0.286770036134691,-0.143480200454994,-0.627798209357434,-0.279574363384138,-0.801614795379165,-0.844971233783217,-0.640914781544593,-0.528366429203003,-1.87320985057417,-0.35359390156354,-0.109063304013938,-0.547434871514741,0.0830153796317599,-0.0170349675992275,-0.11039051091251,-0.0959916746691805,-0.1703428214808,0.035645186373618,-0.712917558225516,0.0636858214336238,NA,-1.449151,-0.4417379,-0.1184774,0.1514788,-0.4441583,0.2839033,-0.1133507,-0.4108533,-0.3345441,-0.4501114,-0.5587883,-0.06439675,-0.7671714,0.05921079,-0.2973911,-1.309531,0.2706895,0.04880645,-0.0001386679,-0.01036619,-0.2852278,-0.9279757,-0.9570513,-0.7960326,0.2262209,0.04826,0.2318162,0.1966245,-0.1481648,0.3517941,-0.3969435,0.156521,0.01208621,0.06427172,0.2374761,-0.1395365,-1.137601,0.09614555,0.04388806,-0.1160703,0.3388221,-0.001140613,-0.5631974,-0.3068768,-0.1514764,-0.09726131,-0.2530817,-0.1775914,0.03390807,-0.0742102,-0.1248727,0.2223038,-0.04223292,0.3047357,-0.1069879,-0.7937729,-0.09752795,-0.6036412,-0.6119434,-0.4692393,-0.07878405,-0.1290562,-0.1275012,0.3639935,-0.003658487,0.1532159,-0.6764966,-0.2556764,-1.299043,0.01908693,-0.8877095,0.01433729,-0.2721506,-0.05868001,-0.8563172,-0.1943567,-0.8801234
"AGID00283",1625,"13526","Set181","RIP3",-0.494562224389454,-0.422621595886347,-0.390778107306219,-0.276580509719102,-0.239555324079498,-0.308609323267344,-0.546593140206225,-0.23232247874682,-0.111617207725409,-0.272115876900868,-0.118807879701264,-0.288234701290214,-0.0451541918655897,-0.40195293286554,-0.107144110049882,-0.345675482139288,-0.273988010045682,-0.285762277590325,-0.0576534703464357,-0.561185631887635,NA,-0.2743439,-0.174434,-0.2653976,-0.1803336,-0.2379686,-0.4600943,-0.2297313,-0.4019608,-0.3423346,-0.738319,-0.270807,-0.2042403,-0.2995278,-0.4815973,-0.1229812,-0.1108492,-0.4386151,-0.3485462,-0.1845535,-0.5263632,-0.5665951,-0.4259218,-0.3016803,-0.1264627,-0.3648596,-0.3537113,-0.4814462,-0.3000512,-0.3182053,-0.4622295,-0.01523494,-0.1983693,-0.3297256,-0.4287149,-0.4156842,-0.1778339,-0.4118437,-0.6116119,-0.3571545,-0.3506899,-0.273988,-0.3556609,-0.1873523,-0.2510458,-0.08217095,-0.4639429,-0.5196621,-0.3062458,-0.4207391,-0.3569521,-0.2523242,-0.3459721,-0.4200561,-0.2009773,-0.4242339,-0.3231314,-0.03480696,-0.2851379,-0.1779199,-0.1518748,-0.2152742,-0.3858664,-0.3318942,-0.2445257,-0.3136901,-0.446481,-0.285611,-0.4464626,-0.1228336,-0.4942666,-0.1372739,-0.2123625,-0.2858891,-0.1503046,-0.2858549,-0.2006551,-0.4532073
"AGID00416",1368,"2208","Set181","RPA32",0.552668154180502,0.0196329411028531,0.274472231433098,-0.0171667754402501,0.442918066583262,0.0559534870869957,0.194824484678762,-0.215176278418243,-0.0363665057254423,-0.885440143399706,-0.68923061036275,0.0499664590878397,-0.564801935669321,0.0698563219240363,-0.261696837896855,-0.416730308389427,-0.548825340074171,-0.484360115368643,-0.784271772621397,-0.331441409654053,NA,-0.2618605,-0.4452397,-0.147874,-0.1935644,-0.5557232,-0.1885342,-0.2283093,-0.0786443,-0.1713768,0.3639433,-0.1495645,-0.1010119,0.1717583,-0.2139025,0.08618653,-0.7177818,0.4291728,-0.1958614,-0.9912993,0.1882972,1.017359,-0.2366002,0.1785034,-0.5256631,0.05528121,0.1467766,0.1109654,-0.3907798,0.0857046,0.2263876,-0.8527433,-0.2802723,-0.2647574,-0.1924369,-0.1338318,-0.4170028,-0.5516017,0.3791016,-0.5662078,-0.3539441,-0.3782337,0.1001772,-0.4917521,0.3524013,-0.633795,-0.2553576,-0.1066929,-0.4852391,0.7848534,-0.1984309,-0.4298882,-0.1404742,0.2657508,0.03569313,-0.2314003,-0.8316268,-0.4536518,-0.2694418,-0.2293094,-0.5465658,-0.1266199,-0.01808164,-0.4115613,-0.5513532,-0.02185155,-0.04603304,-0.3243142,0.06293631,-0.4862091,0.09477739,0.1707703,-0.0561905,-0.07849294,-0.3455985,-0.1930123,-0.4009303,-0.3201323
"AGID00246",1375,"A300-245A","Set181","RPA32_pS4_S8",-0.0946217882196089,-0.271013634988302,-0.552840496694928,-0.334959222172577,-0.439060539329709,-0.286302131788509,-0.300960846711885,0.119825795798435,0.688079595766579,-0.173145000320078,-0.243678118831736,-0.487137193761967,-0.218305623069879,-0.760794303489225,-0.397820106734969,-0.434659504957573,-0.45095104410635,-0.527605082623555,-0.561049123049886,-0.366969306307676,NA,0.2206489,-0.4110141,-0.1614402,-0.2486641,-0.4205375,-0.2128896,-0.2517117,0.3269819,-0.3225877,0.2403373,-0.3254355,-0.356378,-0.535103,-0.09565532,-0.5082006,0.9734343,-0.04183879,0.6600022,-0.1211597,-0.1224311,-0.4165236,-0.0700845,0.4294311,-0.07184206,-0.1766534,-0.1299039,0.3280539,0.6340378,-0.2509078,-0.05937701,-0.6925794,-0.1852235,-0.3193967,-0.2932635,0.07773166,0.8044414,0.006974493,-0.07263891,-0.4533577,-0.290079,-0.1683698,-0.4703663,-0.4077524,-0.6057889,-0.3235974,-1.125937,-0.1733881,-0.2554884,-0.232241,-0.4391726,-0.5142428,-1.184735,-0.2271994,-0.3566358,-0.5860227,0.01661772,-0.4777518,-0.6370727,-0.4599581,-0.391301,-3.979235,-0.3615904,-0.1333378,-0.1620694,-0.3886895,-0.2015776,-0.3702476,-0.4322785,-0.03968239,-0.5776087,-0.5957889,-0.4103038,-0.4192035,-0.2700537,-0.8646395,-0.2411466,0.4429308
